DRUG_CONCEPT_ID,STANDARD_CONCEPT_NAME,STANDARD_CONCEPT_CODE,STANDARD_VOCABULARY
19124686,glycerin 995 MG/ML Topical Solution,647416,RxNorm
40045116,hydrochlorothiazide / triamterene Oral Tablet,374192,RxNorm
40165786,enalapril maleate 5 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Vaseretic],858827,RxNorm
19041462,acetaminophen 500 MG Oral Tablet [Genapap],209441,RxNorm
551825,"Immunoglobulin G, Human 120 MG/ML Injectable Solution [Carimune]",351326,RxNorm
19038602,benzoyl peroxide 0.04 MG/MG Topical Gel [Brevoxyl],208468,RxNorm
1595994,ferrous fumarate 50 MG Extended Release Oral Tablet,636524,RxNorm
40167846,amlodipine 10 MG / telmisartan 80 MG Oral Tablet,876519,RxNorm
40171842,verapamil hydrochloride 100 MG,897583,RxNorm
1145642,opicapone 25 MG Oral Capsule,2362172,RxNorm
40243651,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Topical Cream [Clenia],1189036,RxNorm
19086484,metformin 250 MG,330861,RxNorm
1347451,alteplase 1 MG/ML Injectable Solution [Activase],211256,RxNorm
1537596,0.5 ML semaglutide 0.5 MG/ML Auto-Injector,2553501,RxNorm
44785912,umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Anoro],1487526,RxNorm
40165769,enalapril maleate 2.5 MG [Vasotec],858805,RxNorm
19034973,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG [Ultracet],836396,RxNorm
40223944,Miconazole Nitrate 20 MG/ML Topical Lotion [Zeasorb-AF],998524,RxNorm
35603848,bupivacaine hydrochloride 5 MG/ML Injection [Marcaine],1725045,RxNorm
19015633,Siberian ginseng preparation,319812,RxNorm
40232182,petrolatum 780 MG/ML / zinc oxide 100 MG/ML Topical Cream,1048969,RxNorm
40238877,calcium chloride 0.00232 MEQ/ML / icodextrin 75 MG/ML / magnesium chloride 0.000533 MEQ/ML / sodium chloride 0.0915 MEQ/ML / sodium lactate 0.04 MEQ/ML Injectable Solution [Extraneal],1100746,RxNorm
40223050,{21 (memantine hydrochloride 10 MG Oral Tablet [Namenda]) / 28 (memantine hydrochloride 5 MG Oral Tablet [Namenda]) } Pack [Namenda 49 Titration Pack],996634,RxNorm
46233819,1.32 ML paliperidone palmitate 311 MG/ML Prefilled Syringe,1650971,RxNorm
37497511,minocycline 40 MG/ML Topical Foam [Amzeeq],2257678,RxNorm
19021196,urea 300 MG/ML Topical Cream,199090,RxNorm
19003030,fluvastatin 20 MG Oral Capsule [Lescol],103918,RxNorm
19125359,acetaminophen 250 MG / caffeine 32.5 MG / magnesium salicylate 310 MG Oral Tablet,672601,RxNorm
19118225,isotretinoin 40 MG [Accutane],567704,RxNorm
46275587,ivacaftor 125 MG / lumacaftor 200 MG Oral Tablet [ORKAMBI],1655934,RxNorm
19135759,imipramine hydrochloride 75 MG,849897,RxNorm
19135265,"3 ML insulin, regular, human 100 UNT/ML Prefilled Syringe [Novolin R]",847205,RxNorm
40241587,acetaminophen 160 MG Oral Tablet [Tylenol],1146434,RxNorm
19035931,procaine 100 MG/ML Injectable Solution [Novocaine],207587,RxNorm
19075662,coal tar 20 MG/ML / salicylic acid 40 MG/ML Medicated Shampoo,309390,RxNorm
42629497,"1.3 ML Rho(D) immune globulin, human 1154 UNT/ML Injection",1790506,RxNorm
794077,inotuzumab ozogamicin 0.9 MG Injection [Besponsa],1942959,RxNorm
19023138,mycophenolate mofetil 250 MG [Cellcept],616445,RxNorm
45371936,MEDIHONEY 80% GEL,09958003471,NDC
45774876,ubidecarenone 125 MG / vitamin E 10 UNT Oral Capsule [NeoQ10],1539265,RxNorm
40227570,12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet [Kapvay],1013934,RxNorm
1381507,alprostadil 0.01 MG Injection [Caverject],152571,RxNorm
793811,enasidenib 50 MG Oral Tablet,1940374,RxNorm
40175156,levothyroxine sodium 0.0125 MG / liothyronine sodium 0.0031 MG Oral Tablet,903283,RxNorm
40237851,pseudoephedrine hydrochloride 60 MG / triprolidine hydrochloride 2.5 MG [Actifed],1099447,RxNorm
37498670,Lumateperone 42 MG Oral Capsule [Caplyta],2275613,RxNorm
40241453,{9 (Once-Daily gabapentin 300 MG Oral Tablet) / 69 (Once-Daily gabapentin 600 MG Oral Tablet) } Pack,1115015,RxNorm
19030689,griseofulvin 500 MG Oral Tablet [Grifulvin V],205915,RxNorm
19018879,clocortolone 1 MG/ML Topical Cream,197520,RxNorm
19131927,"Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007 (H1N1) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-Uruguay-716-2007 (H3N2) (A-Brisbane-10-2007-like) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated B-Florida-4-2006 strain 0.",805556,RxNorm
45227513,Lorazepam 1 MG/ML Injectable Solution,61553040929,NDC
40175109,levothyroxine sodium 0.2 MG Oral Tablet [Unithroid],966241,RxNorm
721797,nortriptyline 20 MG,335356,RxNorm
40040961,ethylmorphine Oral Tablet,372114,RxNorm
35606581,emtricitabine 100 MG / tenofovir disoproxil fumarate 150 MG Oral Tablet,1744001,RxNorm
2720615,"Unspecified oral dosage form, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for a iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Q0181,HCPCS
19098751,isosorbide mononitrate 120 MG,353420,RxNorm
44816254,short ragweed pollen extract 12 Amb a 1-U Sublingual Tablet,1495463,RxNorm
40232418,diphenhydramine hydrochloride 0.02 MG/MG Topical Gel,1049880,RxNorm
35605939,"250 ML albumin human, USP 50 MG/ML Injection [Alburx]",1741899,RxNorm
19066735,"ENZYMES,DIGESTIVE (PLANT) 182 MG Oral Capsule",259676,RxNorm
43560748,thyroid (USP) 16.25 MG Oral Tablet [WP Thyroid],1437837,RxNorm
40167830,acetazolamide 500 MG [Diamox],876437,RxNorm
42903329,selegiline 0.5 MG/HR Transdermal System,1360442,RxNorm
19041286,acetaminophen 325 MG Oral Tablet [Genebs],209374,RxNorm
1145584,tucatinib 50 MG Oral Tablet,2361298,RxNorm
36249491,chloroprocaine hydrochloride 30 MG/ML Injection,1794228,RxNorm
42629417,clevidipine 0.5 MG/ML Injection,1790243,RxNorm
40175906,2 ML polidocanol 5 MG/ML Injection,968173,RxNorm
19003107,invert sugar,27712,RxNorm
40238074,calcium acetate 133 MG/ML Oral Solution [Phoslyra],1099808,RxNorm
19066704,potassium gluconate 2.3 MEQ Oral Tablet,259645,RxNorm
19111679,hydrochlorothiazide 20 MG,451208,RxNorm
35605291,1 ML talimogene laherparepvec 100000000 UNT/ML Injection,1721287,RxNorm
19128057,{21 (ethinyl estradiol 0.035 MG / norethindrone 1 MG Oral Tablet) } Pack [Ortho-Novum 1/35 21 Day],749870,RxNorm
40239012,testosterone 0.0162 MG/MG Topical Gel [Androgel],1100711,RxNorm
19116171,bromocriptine 2.5 MG [Parlodel],564062,RxNorm
19040767,Mitomycin 0.5 MG/ML Injectable Solution [Mutamycin],209175,RxNorm
1749082,cefpodoxime 20 MG/ML Oral Suspension [Vantin],581575,RxNorm
40166404,Abuse-Deterrent morphine sulfate 60 MG / naltrexone hydrochloride 2.4 MG Extended Release Oral Capsule [Embeda],863855,RxNorm
1585146,0.25 ML somatropin 1.6 MG/ML Prefilled Syringe [Genotropin],762836,RxNorm
1502810,tolazamide 100 MG Oral Tablet,198291,RxNorm
42800013,zinc oxide 0.4 MG/MG Topical Ointment [Boudreauxs Butt Paste],1293083,RxNorm
1168156,magnesium salicylate 325 MG Oral Tablet,311432,RxNorm
45027940,Diatrizoate 600 MG/ML Injectable Solution [Hypaque Meglumine],00407074604,NDC
19130238,bismuth subsalicylate 17.5 MG/ML Oral Suspension [K-Pek Reformulated June 2008],796960,RxNorm
19072387,aldesleukin 22000000 UNT Injection,307816,RxNorm
19061674,diltiazem hydrochloride 180 MG [Cartia],831241,RxNorm
42705523,mineral oil 5 MG/ML,1236275,RxNorm
40242476,chondroitin sulfates 40 MG/ML / glucosamine hydrochloride 66.7 MG/ML Oral Solution,1150067,RxNorm
19067267,iron carbonyl 25 MG Oral Tablet,260235,RxNorm
40181693,"alpha 1-proteinase inhibitor, human 1 MG Injection [Zemaira]",991722,RxNorm
19132737,simethicone 66.7 MG/ML Oral Suspension [Genasyme],809386,RxNorm
42707530,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion,1234512,RxNorm
19040184,potassium chloride 1.33 MEQ/ML Oral Solution [Cena K],208955,RxNorm
19098493,24 HR ciprofloxacin 500 MG Extended Release Oral Tablet [Cipro XR],352332,RxNorm
19129863,1 ML epoetin alfa 10000 UNT/ML Prefilled Syringe,792710,RxNorm
19070929,gamma linoleic acid,283563,RxNorm
19074620,calcium polycarbophil 625 MG Chewable Tablet,308933,RxNorm
19133583,diltiazem hydrochloride 90 MG [Cardizem],830870,RxNorm
42901998,methylprednisolone 2000 MG Injection [Solu-Medrol],1357888,RxNorm
42900540,sildenafil 10 MG/ML Oral Suspension,1307427,RxNorm
19074679,carbamazepine 20 MG/ML Oral Suspension [Tegretol],308971,RxNorm
40165451,carvedilol phosphate 20 MG [Coreg],860517,RxNorm
42628956,20 ML ifosfamide 50 MG/ML Injection,1791599,RxNorm
35602874,meclizine hydrochloride 25 MG Oral Tablet [Wal-Dram 2],1673797,RxNorm
35606304,foscarnet sodium 24 MG/ML Injection [Foscavir],1734381,RxNorm
43013663,hydrocortisone butyrate 1 MG/ML Topical Lotion [Locoid],1370765,RxNorm
19102538,darbepoetin alfa 0.5 MG/ML Injectable Solution,403943,RxNorm
40222637,hydroxyzine hydrochloride 10 MG Oral Tablet [Atarax],995220,RxNorm
40168887,benztropine mesylate 1 MG,885212,RxNorm
19127483,D-biotin 10 MG Oral Tablet,730979,RxNorm
19123251,methimazole 15 MG,608617,RxNorm
40220395,10 ML propofol 10 MG/ML Injection,1808234,RxNorm
40173496,12 HR disopyramide 150 MG Extended Release Oral Capsule [Norpace],902652,RxNorm
42903287,meperidine hydrochloride 100 MG/ML Cartridge,1360400,RxNorm
19135523,acetaminophen 500 MG / propoxyphene napsylate 100 MG Oral Tablet,849304,RxNorm
37498110,whey protein hydrolysate,2266754,RxNorm
37002662,olive oil polyglyceryl-6 esters,2392138,RxNorm
40169983,morphine sulfate 3 MG/ML Injectable Solution,895209,RxNorm
45775169,methoxy polyethylene glycol-epoetin beta Prefilled Syringe [Mircera],1591959,RxNorm
19003157,magnesium hydroxide 83 MG/ML Oral Suspension,104015,RxNorm
1165897,guaifenesin 20 MG/ML Oral Solution [Mucinex],669126,RxNorm
40173456,80 ACTUAT pirbuterol acetate 0.2 MG/ACTUAT Metered Dose Inhaler [Maxair],966815,RxNorm
40238673,24 HR dexmethylphenidate hydrochloride 35 MG Extended Release Oral Capsule [Focalin],1101934,RxNorm
40221166,aminolevulinic acid hydrochloride 0.1 MG/MG Topical Gel [Ameluz],1806650,RxNorm
40165191,procainamide hydrochloride 100 MG/ML Injectable Solution,857886,RxNorm
19012553,Vaqta,115386,RxNorm
1329416,dinoprostone 20 MG Vaginal Insert,197619,RxNorm
1113021,aspirin 325 MG Oral Tablet [Norwich Aspirin],211881,RxNorm
45413313,"Fentanyl Matrix, 100 mcg/hr transdermal film, extended release",6968,Multum
43013912,alogliptin 12.5 MG Oral Tablet [Nesina],1368036,RxNorm
19088618,triazolam 0.125 MG [Halcion],569341,RxNorm
46221781,{60 (lenvatinib 10 MG Oral Capsule [Lenvima]) } Pack [Lenvima 20],1604395,RxNorm
1592381,lisdexamfetamine dimesylate 10 MG Chewable Tablet [Vyvanse],1871465,RxNorm
42902438,ketorolac tromethamine 15 MG/ML Prefilled Syringe,1359551,RxNorm
902767,tobramycin 0.003 MG/MG,328612,RxNorm
1594427,safinamide 100 MG Oral Tablet,1922474,RxNorm
19021752,famciclovir 125 MG [Famvir],564626,RxNorm
1563672,chorionic gonadotropin 0.25 MG/ML Injectable Solution,562725,RxNorm
35605215,hydrocortisone 25 MG/ML Topical Cream [Ala-Cort],1729511,RxNorm
19128227,{28 (ethinyl estradiol 0.02 MG / levonorgestrel 0.09 MG Oral Tablet) } Pack,751553,RxNorm
42707319,dextran 70 1 MG/ML / hypromellose 3 MG/ML Ophthalmic Solution [Tears Renewed],1233297,RxNorm
19129433,"insulin human, rDNA origin 3 MG/ACTUAT",763006,RxNorm
35604888,doripenem Injection,1739536,RxNorm
1118118,naratriptan 1 MG Oral Tablet [Amerge],213211,RxNorm
19013787,Delsym,3146,RxNorm
19124359,aripiprazole 10 MG Disintegrating Oral Tablet [Abilify],643021,RxNorm
789793,Sensor 200 ACTUAT albuterol 0.09 MG/ACTUAT Dry Powder Inhaler [ProAir],2166797,RxNorm
19020800,zinc gluconate 15 MG Oral Tablet,198903,RxNorm
42800312,12 HR loratadine 5 MG / pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Wal-itin D],1299244,RxNorm
44843504,MEDIHONEY 80% GEL,09958003461,NDC
953391,propantheline,8761,RxNorm
715299,duloxetine 60 MG,596933,RxNorm
40231649,"sennosides, USP 17.2 MG [Senokot]",1039964,RxNorm
36249586,cholecalciferol 0.01 MG/ML Oral Solution [D-Vi-Sol],1794559,RxNorm
964086,vancomycin 25 MG/ML Oral Solution,2000127,RxNorm
43525782,bilberry seed extract,1370991,RxNorm
40223282,ascorbic acid 40 MG / ferrous fumarate 191 MG / folic acid 1 MG / niacinamide 3 MG / polysaccharide iron complex 136 MG Oral Capsule,999823,RxNorm
800934,clozapine 25 MG Disintegrating Oral Tablet,476179,RxNorm
40163017,clemastine fumarate 0.134 MG/ML Oral Solution,857430,RxNorm
46287608,Ginger extract 500 MG Oral Capsule [Dramamine Non-Drowsy],1666765,RxNorm
43560057,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema [Docusol Plus],1435083,RxNorm
523215,rubella virus vaccine live (Wistar RA 27-3 strain) 2000 UNT/ML Injectable Solution [Meruvax II],762823,RxNorm
42873641,"0.1 ML influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML Prefilled Syringe [Fluzone In...",1304316,RxNorm
40236712,acetaminophen 325 MG / dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule,1094549,RxNorm
40161425,quinidine sulfate 300 MG Oral Tablet,852913,RxNorm
1750265,povidone-iodine 100 MG/ML Medicated Liquid Soap,238851,RxNorm
44818382,acetaminophen 300 MG / oxycodone hydrochloride 10 MG Oral Tablet [Primlev],1537120,RxNorm
742628,chloral hydrate 500 MG,315624,RxNorm
40222167,chlorothiazide 500 MG Injection [Diuril],996476,RxNorm
37003650,0.6 ML pegfilgrastim-apgf 10 MG/ML Prefilled Syringe,2469335,RxNorm
800937,clozapine 12.5 MG Disintegrating Oral Tablet,721773,RxNorm
1594092,hyaluronate Injection,1869317,RxNorm
42544074,"5 ML rabies immune globulin, human 300 UNT/ML Injection",2043311,RxNorm
19039247,urea 400 MG/ML Topical Cream [Carmol],208671,RxNorm
19122636,acetaminophen 32 MG/ML Oral Suspension [Mapap],603724,RxNorm
42899412,magnesium ascorbate,1311396,RxNorm
43532928,afatinib 40 MG Oral Tablet,1430455,RxNorm
1551756,"estrogens, esterified (USP) 0.625 MG / methyltestosterone 1.25 MG Oral Tablet [Syntest]",351542,RxNorm
37003600,10 ML fibrinogen concentrate (human) 90 MG/ML / Thrombin (Human) 500 UNT/ML Prefilled Syringe [Tisseel],2395097,RxNorm
1718572,12 HR treprostinil 5 MG Extended Release Oral Tablet,1858831,RxNorm
964310,Viburnum opulus whole extract,2001816,RxNorm
40223937,miconazole nitrate 20 MG/ML Topical Cream [Micatin],998509,RxNorm
19075502,Nystop,218830,RxNorm
19000633,Zofran,66981,RxNorm
42903491,hydrolysed bovine collagen (enzymatic; 2000-5000 MW),1312600,RxNorm
40049153,Ipratropium Inhalant Solution,377286,RxNorm
917946,benzocaine 0.1 MG/MG Oral Gel [Anbesol],749796,RxNorm
19129576,0.5 ML alprostadil 0.04 MG/ML Prefilled Syringe [Caverject],763474,RxNorm
44785339,treprostinil 1 MG,1485763,RxNorm
1537195,phenobarbital 30 MG Oral Tablet [Nobatol],2559719,RxNorm
19025864,rifampin 150 MG Oral Capsule [Rifadin],201867,RxNorm
1717264,amphotericin B 100 MG/ML Oral Suspension,199264,RxNorm
40174769,hydralazine hydrochloride 100 MG / hydrochlorothiazide 50 MG Oral Capsule,905203,RxNorm
1322207,argatroban,15202,RxNorm
43560443,acetaminophen 325 MG / caffeine 20 MG / isometheptene mucate 65 MG Oral Tablet [Prodrin],1435855,RxNorm
45008634,"Immunoglobulin G, Human 50 MG/ML Injectable Solution [Gammar]",00053748610,NDC
751698,procaine,8701,RxNorm
40173472,24 HR hydromorphone hydrochloride 8 MG Extended Release Oral Tablet,902741,RxNorm
40164041,alprostadil 0.5 MG Urethral Suppository [Muse],859132,RxNorm
40221330,diazepam 5 MG/ML Cartridge,1807460,RxNorm
40243321,atropine sulfate 0.01 MG/MG,1190569,RxNorm
45235663,UNISTIK 3 1.8 MM LANCING DEVIC,08470100201,NDC
19031741,erythromycin 20 MG/ML Topical Solution [Aknemycin],206219,RxNorm
19083574,amoxicillin 200 MG,329100,RxNorm
40240689,docusate sodium 100 MG Oral Capsule [Dialose],1115007,RxNorm
40227161,menthol 0.075 MG/MG Medicated Patch,1010823,RxNorm
19003022,naproxen 250 MG Oral Tablet [Timpron],103907,RxNorm
40233957,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Kenalog],1085714,RxNorm
40166822,24 HR hydrochlorothiazide 12.5 MG / metoprolol succinate 50 MG Extended Release Oral Tablet [Dutoprol],866475,RxNorm
40221718,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML Oral Solution [Robafen AC],996484,RxNorm
19102278,tadalafil 10 MG,402436,RxNorm
19136036,selenomethionine,9644,RxNorm
19041427,acetaminophen 500 MG Oral Tablet [Anacin-3 Maximum Strength],209434,RxNorm
42707912,cupric oxide 1.5 MG / folic acid 0.5 MG / niacinamide 750 MG / zinc oxide 25 MG Oral Tablet,1241796,RxNorm
40167785,diphenhydramine hydrochloride 12.5 MG [Benadryl],882505,RxNorm
46275871,"heparin sodium, porcine 10 UNT/ML Injection",1656763,RxNorm
40234662,miconazole nitrate 20 MG/ML Topical Cream [Nuzole],1087614,RxNorm
1550720,prednisolone 3 MG/ML Oral Solution [Orapred],284516,RxNorm
40240345,1.5 ML Leuprolide Acetate 20 MG/ML Prefilled Syringe [Lupron],1115471,RxNorm
19096579,lamotrigine 2 MG Chewable Tablet,349010,RxNorm
40238430,nefazodone hydrochloride 250 MG Oral Tablet [Serzone],1098676,RxNorm
792914,piperonyl butoxide 40 MG/ML / pyrethrins 3.3 MG/ML Medicated Shampoo [Herklin],1988409,RxNorm
40168521,Agkistrodon piscivorus antivenin 780 UNT / Crotalus adamanteus antivenin 420 UNT / Crotalus atrox antivenin 1270 UNT / Crotalus scutulatus antivenin 5570 UNT Injection [CroFab],885195,RxNorm
19128121,sodium chloride 0.854 MEQ/ML Ophthalmic Solution [Sochlor],750145,RxNorm
40162372,econazole nitrate 0.01 MG/MG,857472,RxNorm
40175067,levothyroxine sodium 0.15 MG [Levothroid],966350,RxNorm
1594038,2.4 ML durvalumab 50 MG/ML Injection,1919507,RxNorm
992674,chlorothiazide 500 MG Oral Tablet [Chlotride],541298,RxNorm
1728580,1 ML penicillin G benzathine 300000 UNT/ML / penicillin G procaine 300000 UNT/ML Prefilled Syringe,731558,RxNorm
44816170,sulfacetamide sodium 98 MG/ML / sulfur 48 MG/ML Topical Lotion,1494174,RxNorm
1139046,acetylcysteine 100 MG/ML Inhalation Solution [Mucomyst-10],213629,RxNorm
19121238,linseed oil 1030 MG Oral Capsule,577196,RxNorm
19125484,metronidazole 750 MG [Flagyl],687202,RxNorm
1593631,naldemedine 0.2 MG Oral Tablet [Symproic],1876609,RxNorm
19019232,bendroflumethiazide 5 MG / nadolol 80 MG Oral Tablet,198001,RxNorm
40002711,acetaminophen / hydrocodone Oral Tablet [Lorcet],367843,RxNorm
42901847,perampanel 4 MG Oral Tablet [FYCOMPA],1356572,RxNorm
1536908,minoxidil 50 MG/ML Topical Solution [Regoxidine],2548832,RxNorm
42729106,ioversol 680 MG/ML Injectable Solution [Optiray 320],OMOP2721580,RxNorm Extension
46234522,doxycycline hyclate 100 MG,1649987,RxNorm
43012328,hypromellose 2910-5cP,1363583,RxNorm
37499175,palbociclib 125 MG Oral Tablet [Ibrance],2284106,RxNorm
19116958,granisetron 2 MG [Kytril],565072,RxNorm
19120821,digoxin 0.125 MG [Lanoxin],575108,RxNorm
19080312,Norvasc,58927,RxNorm
19085576,quinine 325 MG,330556,RxNorm
19089385,potassium 80 MG,333171,RxNorm
42801178,tiagabine hydrochloride 2 MG [Gabitril],1299972,RxNorm
36883745,Budesonide / formoterol Inhalant Solution [Symbicort],OMOP1005370,RxNorm Extension
40227027,lidocaine hydrochloride 10 MG/ML [Xylocaine],1010034,RxNorm
19124229,hyaluronate 20 MG Oral Capsule,633189,RxNorm
19126596,risperidone 12.5 MG Injection [Risperdal],706825,RxNorm
35604822,2 ML butorphanol tartrate 2 MG/ML Injection,1728355,RxNorm
1709038,24 HR minocycline 45 MG Extended Release Oral Tablet,629697,RxNorm
42709135,cyclizine hydrochloride 25 MG Chewable Tablet,1251329,RxNorm
993224,calcium carbonate 80 MG/ML / magnesium hydroxide 27 MG/ML Oral Suspension,237865,RxNorm
36813852,Penicillin G 2400000 UNT Injectable Suspension,OMOP4827889,RxNorm Extension
40233631,chondroitin sulfates 200 MG / glucosamine sulfate 500 MG / methylsulfonylmethane 150 MG Oral Tablet,1087678,RxNorm
40229616,calcium citrate 0.415 MG/MG / cholecalciferol 0.1 UNT/MG Oral Powder,1042692,RxNorm
40238132,"factor XIII, human 1 UNT Injection",1095281,RxNorm
19095210,calcium carbonate 500 MG / cholecalciferol 0.01 MG Oral Tablet,695964,RxNorm
1366618,esketamine 140 MG/ML Nasal Spray,2119381,RxNorm
40240379,24 HR naproxen 750 MG Extended Release Oral Tablet,1116349,RxNorm
42801176,tiagabine hydrochloride 2 MG Oral Tablet,1299911,RxNorm
40236647,clomiphene citrate 50 MG,1093059,RxNorm
40165969,glipizide 2.5 MG / metformin hydrochloride 250 MG Oral Tablet,861731,RxNorm
992718,mafenide 50 MG/ML Topical Solution,251575,RxNorm
36249571,plerixafor Injection,1794537,RxNorm
35875185,cimetidine 300 MG Injectable Solution,OMOP5030644,RxNorm Extension
40158052,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Oral Tablet,836263,RxNorm
40224606,sulfacetamide sodium 100 MG/ML / sulfur 50 MG/ML Topical Cream [Plexion],1005844,RxNorm
19100829,ramipril 2.5 MG [Altace],568144,RxNorm
905363,bismuth biskalcitrate,687227,RxNorm
